OTUID	KO	OE	WT	All
ASV_403	0.008746254	0.058259907	0.032106892	0.0330376839005915
ASV_442	0.06011899	0.01894920	0.01513969	0.0314026267000471
ASV_478	0.03707583	0.02736393	0.03226621	0.0322353221805459
ASV_465	0.05911629	0.02839125	0.01157030	0.0330259486360528
ASV_390	0.03406928	0.03248522	0.02948540	0.0320133006638542
ASV_444	0.03852626	0.03050526	0.02606932	0.0317002804053492
ASV_440	0.02718376	0.04026802	0.02810434	0.0318520379847778
ASV_507	0.03574951	0.03859327	0.02200296	0.0321152440550142
ASV_434	0.01505345	0.03082097	0.04913490	0.0316697757324989
ASV_470	0.02045214	0.04769724	0.02819769	0.0321156924585245
ASV_410	0.04571506	0.02244955	0.02411389	0.030759499461454
ASV_415	0.06917821	0.01363016	0.01031842	0.0310422656844491
ASV_452	0.03706337	0.03464636	0.02420855	0.0319727570868263
ASV_399	0.02589889	0.02902833	0.03737928	0.0307688343034725
ASV_424	0.01731767	0.04744857	0.03055595	0.0317740620564975
ASV_454	0.01291873	0.06603910	0.01619383	0.0317172224629403
ASV_457	0.02908365	0.03048418	0.03360644	0.0310580901890926
ASV_406	0.02860963	0.03328516	0.03175744	0.0312174092197211
ASV_432	0.05233764	0.01158621	0.02722115	0.0303816666564513
ASV_539	0.03931801	0.02719168	0.02635679	0.0309554938110912
ASV_428	0.03300246	0.02712946	0.03123545	0.0304557910335389
ASV_467	0.01884149	0.05604024	0.02012708	0.0316696039716534
ASV_506	0.02790949	0.04083670	0.02507227	0.0312728221591824
ASV_408	0.05506431	0.02049391	0.01380204	0.029786752243518
ASV_423	0.02454901	0.03488504	0.03306930	0.0308344506465374
ASV_480	0.01400143	0.03858531	0.04091692	0.0311678883074983
ASV_509	0.01352447	0.05887233	0.02195471	0.0314505038823444
ASV_542	0.02907557	0.03343734	0.02864207	0.0303849950482945
ASV_588	0.02400536	0.03874319	0.02961667	0.0307884083302023
ASV_450	0.03534952	0.02447390	0.02889752	0.0295736449181258
ASV_477	0.04102103	0.02679853	0.02103207	0.0296172112035906
ASV_448	0.02336284	0.03942080	0.02716446	0.0299827007587491
ASV_481	0.03054016	0.03563194	0.02326159	0.029811231727651
ASV_569	0.01963899	0.03847285	0.03223450	0.0301154476312184
ASV_443	0.003212879	0.031292704	0.053007739	0.029171107519071
ASV_463	0.02445752	0.03080994	0.03355832	0.0296085948056506
ASV_485	0.01617919	0.05539709	0.02014079	0.0305723575017519
ASV_494	0.02829796	0.02779280	0.03221832	0.0294363611722084
ASV_482	0.02652853	0.02971439	0.03222692	0.0294899483465755
ASV_430	0.02225235	0.03249712	0.03277125	0.0291735746979619
ASV_456	0.02690068	0.03431637	0.02652386	0.0292469723503797
ASV_513	0.01699766	0.03489146	0.03620262	0.029363914725344
ASV_472	0.01953786	0.03339529	0.03400714	0.0289800979669173
ASV_479	0.02212207	0.03111061	0.03363323	0.0289553001086945
ASV_466	0.03534561	0.02624762	0.02499441	0.028862544922329
ASV_429	0.02363720	0.03349944	0.02956568	0.0289007700683813
ASV_486	0.02846779	0.03172454	0.02558538	0.0285925718507474
ASV_535	0.03130039	0.03882187	0.01744718	0.0291898132661991
ASV_540	0.01083815	0.06495018	0.01387811	0.0298888125339591
ASV_544	0.008632539	0.059981031	0.020543474	0.0297190146082176
ASV_471	0.02314643	0.03069413	0.03192242	0.0285876617698606
ASV_546	0.02693478	0.03847392	0.02093701	0.0287819020074539
ASV_730	0.02864749	0.03934924	0.01848307	0.0288265979688025
ASV_437	0.03349325	0.03474250	0.01651833	0.0282513582598193
ASV_634	0.03177103	0.03417881	0.01924038	0.0283967373951241
ASV_2411	0.02954378	0.02568838	0.02812038	0.027784179847225
ASV_498	0.03805790	0.02664968	0.01933613	0.02801456662391
ASV_505	0.01749522	0.03531221	0.03175770	0.0281883750534884
ASV_515	0.02677669	0.03239893	0.02583849	0.0283380337682766
ASV_526	0.01574319	0.04244887	0.02750051	0.0285641908871096
ASV_468	0.01767054	0.03425026	0.03225170	0.0280574961330331
ASV_531	0.046557955	0.031213677	0.006676922	0.028149518079562
ASV_560	0.03779902	0.02459304	0.02002007	0.0274707103639323
ASV_464	0.02896859	0.02957083	0.02416243	0.0275672818161291
ASV_475	0.01650465	0.03371524	0.03354257	0.0279208214471998
ASV_545	0.03367334	0.02388394	0.02409097	0.0272160820602542
ASV_431	0.01775949	0.02663677	0.03784402	0.0274134247648236
ASV_447	0.01690217	0.03053811	0.03524820	0.0275628264360569
ASV_492	0.01681640	0.02900263	0.03666640	0.027495145416235
ASV_497	0.02414780	0.03073522	0.02817232	0.0276851138722091
ASV_618	0.02403883	0.02991501	0.02960645	0.0278534315419851
ASV_1072	0.03342369	0.02505813	0.02321211	0.027231311622898
ASV_453	0.02690261	0.03095030	0.02466117	0.0275046921229598
ASV_493	0.03643243	0.02806621	0.01799515	0.0274979290976787
ASV_495	0.03449663	0.02211329	0.02456218	0.0270573647517294
ASV_469	0.008523925	0.045837873	0.029625217	0.0279956720488726
ASV_491	0.01777878	0.03823648	0.02688640	0.0276338889598729
ASV_510	0.02462574	0.02980167	0.02763861	0.0273553385015315
ASV_534	0.006566616	0.073908484	0.006726500	0.0290671997360116
ASV_462	0.03403859	0.02237915	0.02418989	0.0268692070719611
ASV_499	0.02183035	0.03025501	0.02948027	0.0271885453349728
ASV_449	0.02692752	0.02617630	0.02768979	0.0269312049661456
ASV_484	0.00481193	0.01370029	0.06092858	0.026480267360642
ASV_500	0.02979286	0.02575437	0.02467039	0.0267392084668573
ASV_521	0.02252639	0.03457346	0.02415200	0.0270839476957484
ASV_474	0.03414275	0.02537799	0.02103647	0.0268523993503216
ASV_520	0.02825738	0.02823402	0.02361023	0.0267005463456601
ASV_524	0.02547720	0.03106076	0.02369310	0.0267436868953558
ASV_451	0.009842038	0.029689917	0.039042644	0.0261915331343553
ASV_504	0.02464304	0.02500432	0.02871316	0.0261201708883929
ASV_575	0.008132252	0.068216021	0.007617249	0.0279885074905018
ASV_577	0.01926239	0.03200342	0.02864018	0.0266353314260068
ASV_648	0.02165991	0.04047523	0.01832509	0.0268200775797142
ASV_446	0.02824798	0.03128689	0.01882666	0.0261205116840269
ASV_487	0.01962610	0.03478297	0.02428144	0.0262301674251858
ASV_488	0.02112229	0.02429047	0.03219545	0.0258694035675638
ASV_551	0.02288767	0.02695808	0.02834760	0.026064450939831
ASV_592	0.03113985	0.01932213	0.02716394	0.0258753089097807
ASV_459	0.001357389	0.003082120	0.071565138	0.0253348819140658
ASV_502	0.01948547	0.03655679	0.02240837	0.0261502093313208
ASV_523	0.02606134	0.02166927	0.02916950	0.0256333693754388
ASV_517	0.053841386	0.013652245	0.009433445	0.0256423587120883
ASV_536	0.01506079	0.03972575	0.02370539	0.0261639761686929
ASV_543	0.01975611	0.03047815	0.02718037	0.0258048758230971
ASV_496	0.02587804	0.03787839	0.01567933	0.0264785863746389
ASV_657	0.01837375	0.03889730	0.02058866	0.025953237785537
ASV_511	0.04623120	0.01762551	0.01118916	0.0250152896253776
ASV_609	0.02453911	0.02885936	0.02326317	0.0255538783483434
ASV_627	0.02999676	0.02602727	0.02028627	0.0254367691344751
ASV_566	0.02066679	0.03135954	0.02457973	0.0255353533187763
ASV_554	0.02327770	0.03001917	0.02236293	0.0252199323455249
ASV_578	0.03511375	0.02069973	0.01870462	0.0248393641946225
ASV_508	0.02723229	0.02470364	0.02237549	0.0247704760196215
ASV_582	0.02085750	0.02177757	0.03256977	0.0250682818096327
ASV_512	0.03495115	0.01858592	0.01870616	0.0240810771231328
ASV_455	0.01737562	0.03638770	0.02152279	0.0250953671783258
ASV_483	0.01795043	0.02267334	0.03308544	0.0245697349267623
ASV_571	0.02561924	0.02695261	0.02060152	0.0243911252661523
ASV_522	0.02068720	0.02925796	0.02365343	0.0245328647502921
ASV_547	0.01916739	0.02568811	0.02812327	0.0243262559352732
ASV_489	0.02012754	0.02476054	0.02826487	0.0243843147083452
ASV_718	0.01934919	0.02519522	0.02822688	0.0242570952525905
ASV_829	0.01416929	0.04609998	0.01525960	0.0251762881426222
ASV_503	0.01642332	0.03437469	0.02242987	0.0244092944397809
ASV_553	0.007185688	0.032225543	0.033084266	0.0241651654432523
ASV_607	0.02676985	0.02171046	0.02285840	0.0237795691753959
ASV_847	0.02415997	0.02413104	0.02321733	0.0238361145005007
ASV_1987	0.02106193	0.02638729	0.02460869	0.0240193046466805
ASV_516	0.02350879	0.02517594	0.02322440	0.0239697111363469
ASV_528	0.02089773	0.02922778	0.02199430	0.024039934778659
ASV_527	0.02655213	0.02133288	0.02165372	0.0231795749265853
ASV_550	0.02761960	0.01711965	0.02520999	0.0233164141431374
ASV_568	0.001302899	0.076601170	0.000000000	0.0259680228862328
ASV_1118	0.008594127	0.048690069	0.016153522	0.0244792392426784
ASV_557	0.02719843	0.02839698	0.01556316	0.0237195218962709
ASV_581	0.005711322	0.037030175	0.029535871	0.0240924559428324
ASV_942	0.02126680	0.03093316	0.01972484	0.023974932316205
ASV_1246	0.007570233	0.049221338	0.016624861	0.0244721441614246
ASV_537	0.01785478	0.03093584	0.02231982	0.0237034764317543
ASV_594	0.01916502	0.02256273	0.02806805	0.0232652660583563
ASV_803	0.01612611	0.03330095	0.02192157	0.0237828757104278
ASV_1084	0.02191506	0.02723437	0.02092339	0.0233576065196382
ASV_530	0.01728321	0.02127735	0.03091779	0.0231594522785398
ASV_562	0.02526050	0.02370533	0.02012386	0.0230298966140114
ASV_822	0.02923492	0.02518974	0.01560851	0.0233443884144188
ASV_2488	0.007468113	0.032905828	0.029908597	0.0234275126675452
ASV_529	0.02009834	0.01770948	0.03042799	0.022745269184119
ASV_645	0.03032003	0.01924836	0.01878722	0.0227852035280521
ASV_525	0.01800635	0.03251676	0.01962974	0.0233842849462491
ASV_559	0.02217095	0.03197876	0.01612621	0.0234253058270574
ASV_519	0.01091833	0.03129365	0.02683426	0.0230154135232819
ASV_579	0.01843251	0.03126930	0.01928437	0.0229953951739039
ASV_644	0.03417919	0.02139427	0.01347295	0.0230154718234628
ASV_1843	0.03776872	0.01108068	0.01694712	0.0219321742327915
ASV_538	0.02963722	0.01250025	0.02336513	0.0218342005631812
ASV_574	0.008367725	0.036026600	0.024795794	0.0230633732198275
ASV_613	0.01705313	0.04020041	0.01290100	0.0233848448128046
ASV_620	0.02280894	0.02021470	0.02462208	0.0225485725555114
ASV_652	0.03925973	0.01613461	0.01115596	0.0221834346295846
ASV_727	0.01933006	0.02606128	0.02232319	0.022571510201616
ASV_549	0.02666152	0.01977938	0.02054831	0.0223297400567454
ASV_576	0.01995242	0.02974160	0.01885574	0.0228499219553831
ASV_681	0.03610455	0.01573640	0.01480143	0.0222141286761437
ASV_518	0.00784670	0.02612337	0.03345240	0.022474158596906
ASV_606	0.01432823	0.03988170	0.01571139	0.0233071066214888
ASV_707	0.02095130	0.02621253	0.01960667	0.0222568327625635
ASV_501	0.005227374	0.030587957	0.030895599	0.0222369764563928
ASV_514	0.02100940	0.02718388	0.01840298	0.0221987542153729
ASV_533	0.005643988	0.002057786	0.056971871	0.021557881204357
ASV_605	0.01973856	0.02344786	0.02282768	0.0220047011336033
ASV_622	0.02820187	0.01664438	0.02070010	0.0218487811878596
ASV_650	0.02336537	0.03295497	0.01214550	0.0228219471467703
ASV_572	0.01703119	0.02663793	0.02241997	0.0220296953729628
ASV_590	0.02153664	0.02401204	0.02055867	0.0220357828455668
ASV_532	0.02446451	0.02027320	0.02046192	0.0217332118805598
ASV_552	0.01626707	0.01977706	0.02892080	0.0216549776720979
ASV_611	0.02726015	0.02215878	0.01564080	0.0216865734867629
ASV_541	0.01062098	0.03163376	0.02363191	0.0219622177506049
ASV_558	0.007172832	0.036356445	0.023168479	0.0222325854593424
ASV_561	0.01555355	0.02424386	0.02509639	0.0216312655144299
ASV_596	0.009680013	0.015592109	0.039003437	0.0214251862684392
ASV_775	0.02019026	0.03151398	0.01510276	0.022268999210016
ASV_862	0.005913824	0.032483420	0.027773732	0.0220569917983074
ASV_597	0.02794571	0.01740001	0.01894291	0.0214295411713285
ASV_612	0.009446109	0.034172258	0.021561396	0.0217265874234984
ASV_614	0.02189716	0.03216175	0.01077060	0.0216098361197388
ASV_619	0.02477418	0.01917194	0.02012477	0.0213569616026091
ASV_621	0.00455096	0.04894538	0.01297048	0.0221556081716548
ASV_647	0.01826843	0.03053357	0.01654199	0.0217813296694392
ASV_696	0.02214045	0.02491292	0.01786002	0.0216377974478197
ASV_998	0.004532242	0.039269627	0.022431491	0.0220777863324175
ASV_573	0.03340253	0.01714005	0.01212484	0.0208891408031581
ASV_604	0.01821011	0.03295148	0.01385022	0.0216706027877986
ASV_639	0.01638270	0.02827760	0.01967229	0.0214441936847872
ASV_859	0.01845490	0.02230475	0.02315215	0.021303933280612
ASV_565	0.007853906	0.039796346	0.017405089	0.0216851140174498
ASV_599	0.01471656	0.02467428	0.02411814	0.0211696633666234
ASV_654	0.028934966	0.034211654	0.000445752	0.0211974572364368
ASV_810	0.01360269	0.02862495	0.02156793	0.021265190442365
ASV_567	0.01045782	0.02666860	0.02587777	0.0210013933280845
ASV_580	0.01007531	0.03051468	0.02340994	0.0213333134838285
ASV_601	0.01135383	0.03305903	0.01925313	0.0212219947069969
ASV_625	0.01584051	0.02218430	0.02433490	0.0207865718131817
ASV_628	0.02063361	0.01468264	0.02655312	0.0206231232461395
ASV_815	0.01545130	0.03341801	0.01563632	0.0215018745577258
ASV_1751	0.02805049	0.01608277	0.01706942	0.0204008929956876
ASV_591	0.02446370	0.02086469	0.01734987	0.0208927550851909
ASV_617	0.02160252	0.02009081	0.02018422	0.02062585246612
ASV_642	0.01540052	0.02561244	0.02150795	0.0208403031124058
ASV_1982	0.03268135	0.01859774	0.01066130	0.0206467943051055
ASV_563	0.02165648	0.02629320	0.01437017	0.0207732808308425
ASV_570	0.02033304	0.01767170	0.02285930	0.0202880150213906
ASV_586	0.02472449	0.02659132	0.01081356	0.0207097887845364
ASV_615	0.01702666	0.03076078	0.01471760	0.020835014094186
ASV_640	0.02461943	0.01361911	0.02191646	0.0200516677769648
ASV_660	0.01592163	0.02439160	0.02205976	0.0207909986535627
ASV_684	0.02617532	0.01977883	0.01580004	0.0205847315154251
ASV_2360	0.005887415	0.036596414	0.020202979	0.020895602856934
ASV_587	0.03034553	0.01422201	0.01499750	0.0198550106130093
ASV_626	0.02452324	0.02284765	0.01340812	0.0202596660745545
ASV_630	0.01172636	0.02031281	0.02911727	0.0203854823399286
ASV_670	0.006803813	0.033663838	0.021497020	0.0206548903103712
ASV_703	0.01561247	0.02057747	0.02409345	0.0200944647520969
ASV_564	0.02253828	0.01714725	0.01966390	0.0197831431528411
ASV_600	0.02440345	0.01913118	0.01656392	0.0200328505809806
ASV_602	0.031200053	0.009163497	0.018476447	0.0196133323128398
ASV_616	0.01778884	0.01318806	0.02819652	0.0197244726146118
ASV_655	0.02275487	0.01359058	0.02273252	0.0196926568737954
ASV_691	0.01918434	0.02376347	0.01889813	0.0206153156077422
ASV_548	0.004937588	0.023790501	0.031716319	0.0201481360193535
ASV_624	0.01741318	0.02586646	0.01750206	0.0202605672809492
ASV_610	0.003229885	0.004053103	0.050239565	0.0191741842925208
ASV_656	0.01528686	0.03030576	0.01484001	0.0201442099423221
ASV_676	0.02082558	0.01965117	0.01876633	0.019747694117941
ASV_690	0.01191853	0.02994162	0.01872538	0.0201951784943177
ASV_767	0.03013165	0.01678412	0.01119906	0.0193716091855145
ASV_1269	0.01563984	0.02793452	0.01609785	0.0198907393740243
ASV_584	0.01665044	0.02015301	0.02235128	0.0197182410012549
ASV_608	0.01805904	0.02673386	0.01478089	0.0198579287895911
ASV_668	0.025583533	0.028753797	0.005828091	0.0200551402673329
ASV_693	0.01858022	0.02877923	0.01303501	0.0201314857341351
ASV_700	0.01667003	0.02306494	0.01925083	0.0196619318802565
ASV_763	0.01884327	0.02525597	0.01514295	0.0197473981975536
ASV_1586	0.02025540	0.01525597	0.02297365	0.019495008143079
ASV_595	0.02002052	0.01713702	0.02103785	0.0193984622457533
ASV_638	0.007209997	0.028369360	0.023151151	0.0195768361644225
ASV_643	0.01571715	0.02118807	0.02100851	0.019304575506798
ASV_724	0.01880063	0.02077982	0.01931864	0.0196330277572766
ASV_637	0.02109934	0.01619113	0.02012631	0.0191389259117233
ASV_653	0.01494142	0.01955329	0.02323025	0.0192416516894427
ASV_665	0.02745040	0.01682786	0.01340869	0.0192289825668045
ASV_666	0.00671584	0.02562316	0.02644252	0.0195938405863039
ASV_675	0.02422583	0.01299773	0.01968443	0.0189693297964161
ASV_636	0.02148816	0.02175800	0.01432032	0.0191888261702475
ASV_661	0.043332947	0.007575279	0.003121188	0.0180098049613616
ASV_689	0.01698858	0.01766387	0.02279832	0.0191502554809931
ASV_709	0.004606963	0.029519195	0.024202150	0.0194427693533745
ASV_728	0.01346960	0.01609439	0.02743698	0.0190003252472597
ASV_731	0.02977158	0.01425668	0.01353054	0.0191862644182708
ASV_598	0.01643207	0.02527053	0.01560834	0.0191036493604574
ASV_635	0.01231068	0.02670456	0.01886424	0.0192931608593582
ASV_658	0.008638443	0.024627609	0.024137873	0.0191346418410067
ASV_678	0.02364309	0.01969781	0.01392070	0.0190871998166818
ASV_697	0.01384312	0.03166939	0.01344687	0.0196531257002592
ASV_583	0.01925491	0.01563147	0.02094878	0.0186117200335215
ASV_589	0.01826686	0.01561223	0.02188903	0.0185893733526439
ASV_623	0.01608324	0.02689823	0.01478348	0.0192549844993237
ASV_632	0.007717859	0.033347311	0.016985809	0.0193503262919162
ASV_633	0.038620021	0.008958888	0.008088990	0.0185559663962383
ASV_649	0.05093568	0.00100553	0.00000000	0.0173137353118802
ASV_674	0.01381488	0.03086616	0.01340840	0.0193631490013267
ASV_909	0.02471591	0.01503395	0.01615233	0.0186340643168706
ASV_968	0.004600233	0.049621410	0.005879757	0.0200338001423173
ASV_1055	0.01145429	0.02484074	0.02048689	0.0189273058850816
ASV_631	0.02127596	0.01555501	0.01876657	0.0185325126733626
ASV_673	0.01671434	0.02313026	0.01651621	0.018786938100074
ASV_705	0.041699848	0.008086695	0.002696493	0.0174943452633631
ASV_741	0.01724630	0.01867390	0.01965407	0.0185247548289899
ASV_743	0.01425427	0.02474629	0.01701448	0.0186716804394323
ASV_913	0.038415372	0.008135067	0.006770884	0.0177737741443898
ASV_1578	0.01727113	0.02463174	0.01387075	0.0185912083748298
ASV_671	0.001336280	0.052831007	0.005364314	0.0198438670232683
ASV_672	0.01602625	0.01870839	0.02069471	0.0184764499850437
ASV_682	0.02918591	0.01009249	0.01475384	0.01801074968896
ASV_692	0.01233297	0.03151012	0.01303145	0.0189581788427468
ASV_711	0.01505451	0.01902268	0.01996328	0.0180134916083376
ASV_768	0.020440033	0.026192869	0.009525293	0.0187193981151364
ASV_603	0.01929077	0.01817257	0.01737499	0.0182794456872413
ASV_938	0.01482865	0.02288179	0.01747773	0.0183960568473351
ASV_629	0.01391886	0.01906174	0.02098818	0.0179895958547178
ASV_651	0.01431691	0.02414790	0.01653332	0.018332711111396
ASV_662	0.048040156	0.003038453	0.000891504	0.017323370949897
ASV_677	0.01073639	0.02557822	0.01876498	0.01835986531235
ASV_685	0.01385519	0.02078890	0.01961225	0.018085448617881
ASV_695	0.01976155	0.01454555	0.01873318	0.0176800909778714
ASV_1912	0.01849155	0.02163801	0.01483967	0.0183230748471086
ASV_721	0.02756553	0.01247653	0.01289384	0.0176453005152119
ASV_733	0.01098554	0.02559104	0.01789834	0.0181583062083573
ASV_756	0.02375611	0.01632094	0.01369183	0.017922960087001
ASV_962	0.01809369	0.01910049	0.01700447	0.0180662184795975
ASV_1293	0.02379968	0.01925082	0.01075424	0.0179349138095847
ASV_641	0.009618217	0.031091395	0.014007095	0.0182389026179685
ASV_680	0.01266660	0.02227100	0.01927625	0.0180712856286885
ASV_776	0.01279699	0.02799050	0.01344372	0.0180770698292674
ASV_1102	0.01640217	0.02035330	0.01704642	0.0179339634043598
ASV_706	0.01749314	0.02413616	0.01295572	0.0181950072570805
ASV_710	0.006708011	0.008493443	0.035717144	0.0169728662240423
ASV_739	0.02231574	0.01379383	0.01623051	0.0174466963195298
ASV_744	0.0350330409	0.0156743908	0.0009033179	0.0172035831974803
ASV_874	0.01110460	0.01963968	0.02199132	0.0175785330262996
ASV_919	0.009301929	0.018662342	0.024933573	0.0176326145610978
ASV_669	0.01188322	0.01165510	0.02824231	0.0172602115864256
ASV_683	0.02087547	0.01320831	0.01735779	0.0171471880628153
ASV_686	0.01477407	0.02020851	0.01735296	0.0174451818092036
ASV_1911	0.00940618	0.02295231	0.01966977	0.0173427526642013
ASV_664	0.005179595	0.043501099	0.006287967	0.0183228868981702
ASV_687	0.021471892	0.020230448	0.009846714	0.017183017948879
ASV_704	0.020556457	0.022745491	0.009376312	0.0175594202976291
ASV_801	0.00409270	0.03362306	0.01606947	0.0179284093213661
