"","ID","i","index","Group"
"3183","WT3",17700,133.261929088609,"WT"
"3184","WT4",17700,107.532380876542,"WT"
"3185","WT5",17700,87.270861410117,"WT"
"3186","WT6",17700,116.266469134776,"WT"
"3187","KO1",17800,99.2275136185722,"KO"
"3188","KO2",17800,114.380689432096,"KO"
"3189","KO3",17800,84.3486460397081,"KO"
"3190","KO4",17800,91.4918155771717,"KO"
"3191","KO5",17800,66.7384801134748,"KO"
"3192","KO6",17800,111.961078648382,"KO"
"3193","OE1",17800,187.056034157032,"OE"
"3194","OE2",17800,107.768120989818,"OE"
"3195","OE3",17800,90.3405419862259,"OE"
"3196","OE4",17800,124.252344731628,"OE"
"3197","OE5",17800,143.809135629208,"OE"
"3198","OE6",17800,191.78967783644,"OE"
"3199","WT1",17800,84.8804831147204,"WT"
"3200","WT2",17800,68.2701224914759,"WT"
"3201","WT3",17800,130.347137085826,"WT"
"3202","WT4",17800,106.026412235402,"WT"
"3203","WT5",17800,86.0993234664951,"WT"
"3204","WT6",17800,117.883777102777,"WT"
"3205","KO1",17900,97.8306934526317,"KO"
"3206","KO2",17900,115.58618838662,"KO"
"3207","KO3",17900,86.3613208233718,"KO"
"3208","KO4",17900,92.4419255479119,"KO"
"3209","KO5",17900,65.164035781342,"KO"
"3210","KO6",17900,114.039683432302,"KO"
"3211","OE1",17900,186.586024886678,"OE"
"3212","OE2",17900,105.894896316136,"OE"
"3213","OE3",17900,91.9518788706687,"OE"
"3214","OE4",17900,122.411445494987,"OE"
"3215","OE5",17900,139.307242011388,"OE"
"3216","OE6",17900,195.148482408559,"OE"
"3217","WT1",17900,85.2967750625996,"WT"
"3218","WT2",17900,68.7215277837356,"WT"
"3219","WT3",17900,137.504988906389,"WT"
"3220","WT4",17900,106.4764506299,"WT"
"3221","WT5",17900,87.2278841745679,"WT"
"3222","WT6",17900,118.72375208705,"WT"
"3223","KO1",18000,97.1532886987936,"KO"
"3224","KO2",18000,112.659914489734,"KO"
"3225","KO3",18000,83.471593895238,"KO"
"3226","KO4",18000,89.9062477627496,"KO"
"3227","KO5",18000,66.1077973330809,"KO"
"3228","KO6",18000,115.832020689601,"KO"
"3229","OE1",18000,185.574025134971,"OE"
"3230","OE2",18000,107.554080781082,"OE"
"3231","OE3",18000,93.9178890968867,"OE"
"3232","OE4",18000,125.030292833294,"OE"
"3233","OE5",18000,141.95372133433,"OE"
"3234","OE6",18000,189.399917926702,"OE"
"3235","WT1",18000,84.0887915350616,"WT"
"3236","WT2",18000,72.0995614833461,"WT"
"3237","WT3",18000,133.467239971626,"WT"
"3238","WT4",18000,111.045458720564,"WT"
"3239","WT5",18000,86.4152090767975,"WT"
"3240","WT6",18000,116.113300778604,"WT"
"3241","KO1",18100,96.8178172445119,"KO"
"3242","KO2",18100,113.379163511574,"KO"
"3243","KO3",18100,85.1329108693946,"KO"
"3244","KO4",18100,90.3449162128876,"KO"
"3245","KO5",18100,65.1682147955181,"KO"
"3246","KO6",18100,117.253404933512,"KO"
"3247","OE1",18100,188.124406386847,"OE"
"3248","OE2",18100,109.262407875191,"OE"
"3249","OE3",18100,92.7190065897541,"OE"
"3250","OE4",18100,123.630987108202,"OE"
"3251","OE5",18100,140.174759557992,"OE"
"3252","OE6",18100,186.370137088232,"OE"
"3253","WT1",18100,86.7787268285886,"WT"
"3254","WT2",18100,70.125215495744,"WT"
"3255","WT3",18100,133.378660065792,"WT"
"3256","WT4",18100,108.447669968989,"WT"
"3257","WT5",18100,85.6151585426215,"WT"
"3258","WT6",18100,114.117061860985,"WT"
"3259","KO1",18200,98.4208218097023,"KO"
"3260","KO2",18200,113.705173921819,"KO"
"3261","KO3",18200,84.7645432198346,"KO"
"3262","KO4",18200,89.0330543681137,"KO"
"3263","KO5",18200,65.1742413390902,"KO"
"3264","KO6",18200,111.76622624664,"KO"
"3265","OE1",18200,188.739450214585,"OE"
"3266","OE2",18200,109.604379939791,"OE"
"3267","OE3",18200,93.3766933757913,"OE"
"3268","OE4",18200,120.357249267842,"OE"
"3269","OE5",18200,145.204023840042,"OE"
"3270","OE6",18200,194.609406395484,"OE"
"3271","WT1",18200,87.3493721730912,"WT"
"3272","WT2",18200,69.6999602303693,"WT"
"3273","WT3",18200,137.761692733699,"WT"
"3274","WT4",18200,106.378195617182,"WT"
"3275","WT5",18200,84.8869719870942,"WT"
"3276","WT6",18200,117.257580112797,"WT"
"3277","KO1",18300,98.0563244850645,"KO"
"3278","KO2",18300,113.901112244072,"KO"
"3279","KO3",18300,84.307000434009,"KO"
"3280","KO4",18300,89.6558333984779,"KO"
"3281","KO5",18300,65.5110503560081,"KO"
"3282","KO6",18300,115.178971248077,"KO"
"3283","OE1",18300,189.787334363244,"OE"
"3284","OE2",18300,106.116874639559,"OE"
"3285","OE3",18300,96.2133500655902,"OE"
"3286","OE4",18300,122.220040597681,"OE"
"3287","OE5",18300,138.772631512646,"OE"
"3288","OE6",18300,196.191808557007,"OE"
"3289","WT1",18300,87.7094193667343,"WT"
"3290","WT2",18300,70.2669721101661,"WT"
"3291","WT3",18300,132.171056318628,"WT"
"3292","WT4",18300,110.588331641492,"WT"
"3293","WT5",18300,84.8717913627385,"WT"
"3294","WT6",18300,117.660327083693,"WT"
"3295","KO1",18400,96.139702437171,"KO"
"3296","KO2",18400,114.029893777328,"KO"
"3297","KO3",18400,84.2220480863714,"KO"
"3298","KO4",18400,92.8798854803302,"KO"
"3299","KO5",18400,65.6248412974397,"KO"
"3300","KO6",18400,117.376963245506,"KO"
"3301","OE1",18400,192.687921376772,"OE"
"3302","OE2",18400,105.738671570489,"OE"
"3303","OE3",18400,92.6942497038964,"OE"
"3304","OE4",18400,120.612667892648,"OE"
"3305","OE5",18400,142.322065889534,"OE"
"3306","OE6",18400,191.072593589226,"OE"
"3307","WT1",18400,86.6571177293869,"WT"
"3308","WT2",18400,70.3171082255398,"WT"
"3309","WT3",18400,131.219415016282,"WT"
"3310","WT4",18400,108.390186743844,"WT"
"3311","WT5",18400,86.278955029745,"WT"
"3312","WT6",18400,116.417493709068,"WT"
"3313","KO1",18500,98.4454676828483,"KO"
"3314","KO2",18500,116.79101625417,"KO"
"3315","KO3",18500,85.4317040610825,"KO"
"3316","KO4",18500,89.5250112870832,"KO"
"3317","KO5",18500,64.46019740547,"KO"
"3318","KO6",18500,118.734397138024,"KO"
"3319","OE1",18500,182.61183207288,"OE"
"3320","OE2",18500,106.362282520598,"OE"
"3321","OE3",18500,93.0554656797304,"OE"
"3322","OE4",18500,126.085681529488,"OE"
"3323","OE5",18500,143.805662980872,"OE"
"3324","OE6",18500,193.667072580025,"OE"
"3325","WT1",18500,84.278558303525,"WT"
"3326","WT2",18500,69.8466536871278,"WT"
"3327","WT3",18500,137.790013253608,"WT"
"3328","WT4",18500,109.588032250421,"WT"
"3329","WT5",18500,87.4931232578068,"WT"
"3330","WT6",18500,117.201679348533,"WT"
"3331","KO1",18600,97.4540701637756,"KO"
"3332","KO2",18600,121.313620746607,"KO"
"3333","KO3",18600,84.4719647618397,"KO"
"3334","KO4",18600,90.2814130831327,"KO"
"3335","KO5",18600,65.0261882842341,"KO"
"3336","KO6",18600,114.958264660535,"KO"
"3337","OE1",18600,188.814967226446,"OE"
"3338","OE2",18600,107.216970255937,"OE"
"3339","OE3",18600,94.0614787304039,"OE"
"3340","OE4",18600,123.158812070674,"OE"
"3341","OE5",18600,145.23405116356,"OE"
"3342","OE6",18600,189.543235647014,"OE"
"3343","WT1",18600,85.8150645175693,"WT"
"3344","WT2",18600,70.9527055794963,"WT"
"3345","WT3",18600,134.110280857847,"WT"
"3346","WT4",18600,111.648260861146,"WT"
"3347","WT5",18600,85.0274429537525,"WT"
"3348","WT6",18600,119.046472031856,"WT"
"3349","KO1",18700,98.9101190462721,"KO"
"3350","KO2",18700,115.512248876721,"KO"
"3351","KO3",18700,84.9203639367846,"KO"
"3352","KO4",18700,89.588205274301,"KO"
"3353","KO5",18700,64.4789300727488,"KO"
"3354","KO6",18700,114.416198943951,"KO"
"3355","OE1",18700,186.447039955298,"OE"
"3356","OE2",18700,105.370016928387,"OE"
"3357","OE3",18700,94.9880616394262,"OE"
"3358","OE4",18700,126.755121096831,"OE"
"3359","OE5",18700,140.835257103181,"OE"
"3360","OE6",18700,194.611278315999,"OE"
"3361","WT1",18700,86.5939260188883,"WT"
"3362","WT2",18700,68.3203383565294,"WT"
"3363","WT3",18700,130.172135889153,"WT"
"3364","WT4",18700,110.814849931424,"WT"
"3365","WT5",18700,86.5157286480399,"WT"
"3366","WT6",18700,119.295681625279,"WT"
"3367","KO1",18800,97.6158359488323,"KO"
"3368","KO2",18800,112.86603863963,"KO"
"3369","KO3",18800,83.6475876768435,"KO"
"3370","KO4",18800,91.7680830690172,"KO"
"3371","KO5",18800,64.5011761828896,"KO"
"3372","KO6",18800,112.896754921026,"KO"
"3373","OE1",18800,189.596645795872,"OE"
"3374","OE2",18800,107.448493489674,"OE"
"3375","OE3",18800,90.6787927487753,"OE"
"3376","OE4",18800,123.476198760906,"OE"
"3377","OE5",18800,140.956850708733,"OE"
"3378","OE6",18800,196.969882734261,"OE"
"3379","WT1",18800,85.8064848182924,"WT"
"3380","WT2",18800,70.1349160520138,"WT"
"3381","WT3",18800,135.135548479649,"WT"
"3382","WT4",18800,108.222443909211,"WT"
"3383","WT5",18800,85.7141748507083,"WT"
"3384","WT6",18800,116.031248071289,"WT"
"3385","KO1",18900,99.4428904221249,"KO"
"3386","KO2",18900,115.537853760083,"KO"
"3387","KO3",18900,84.565960549616,"KO"
"3388","KO4",18900,90.368349498156,"KO"
"3389","KO5",18900,64.3770326767372,"KO"
"3390","KO6",18900,120.892658311814,"KO"
"3391","OE1",18900,186.82414127108,"OE"
"3392","OE2",18900,111.435480912373,"OE"
"3393","OE3",18900,93.574748727922,"OE"
"3394","OE4",18900,121.458357134697,"OE"
"3395","OE5",18900,142.231895206856,"OE"
"3396","OE6",18900,193.84110466801,"OE"
"3397","WT1",18900,87.5621583222658,"WT"
"3398","WT2",18900,71.4112931439481,"WT"
"3399","WT3",18900,133.385760087109,"WT"
"3400","WT4",18900,107.208971206854,"WT"
"3401","WT5",18900,87.3475312297807,"WT"
"3402","WT6",18900,116.785901341562,"WT"
"3403","KO1",19000,97.7035603610431,"KO"
"3404","KO2",19000,114.683197990217,"KO"
"3405","KO3",19000,82.9626061565148,"KO"
"3406","KO4",19000,89.9561133775954,"KO"
"3407","KO5",19000,66.4907087983232,"KO"
"3408","KO6",19000,116.719691678953,"KO"
"3409","OE1",19000,187.509868940471,"OE"
"3410","OE2",19000,109.54165465552,"OE"
"3411","OE3",19000,93.5858682746499,"OE"
"3412","OE4",19000,121.46972308268,"OE"
"3413","OE5",19000,141.019591176002,"OE"
"3414","OE6",19000,191.653872045292,"OE"
"3415","WT1",19000,86.6452541682128,"WT"
"3416","WT2",19000,70.7221060063638,"WT"
"3417","WT3",19000,134.392390040221,"WT"
"3418","WT4",19000,105.817748421088,"WT"
"3419","WT5",19000,86.6437152825113,"WT"
"3420","WT6",19000,116.063436866634,"WT"
"3421","KO1",19100,95.3872333126597,"KO"
"3422","KO2",19100,114.189324968026,"KO"
"3423","KO3",19100,84.0827897757393,"KO"
"3424","KO4",19100,92.5941436824758,"KO"
"3425","KO5",19100,66.2188786154825,"KO"
"3426","KO6",19100,117.066912431986,"KO"
"3427","OE1",19100,189.594223355414,"OE"
"3428","OE2",19100,105.169904703918,"OE"
"3429","OE3",19100,92.4900071444544,"OE"
"3430","OE4",19100,123.950543457949,"OE"
"3431","OE5",19100,145.024961260156,"OE"
"3432","OE6",19100,197.467847399645,"OE"
"3433","WT1",19100,88.6688755500334,"WT"
"3434","WT2",19100,69.6498434830688,"WT"
"3435","WT3",19100,136.504429911312,"WT"
"3436","WT4",19100,113.784516497679,"WT"
"3437","WT5",19100,83.9560053133857,"WT"
"3438","WT6",19100,116.963545437232,"WT"
"3439","KO1",19200,97.2192406751125,"KO"
"3440","KO2",19200,114.099157070192,"KO"
"3441","KO3",19200,84.628060317695,"KO"
"3442","KO4",19200,90.0944055636424,"KO"
"3443","KO5",19200,64.4756196316229,"KO"
"3444","KO6",19200,117.007472938213,"KO"
"3445","OE1",19200,188.805451101826,"OE"
"3446","OE2",19200,109.720424833294,"OE"
"3447","OE3",19200,93.4639150792709,"OE"
"3448","OE4",19200,120.177998011378,"OE"
"3449","OE5",19200,139.439774681302,"OE"
"3450","OE6",19200,190.239295685246,"OE"
"3451","WT1",19200,86.1294324625532,"WT"
"3452","WT2",19200,71.0734630151544,"WT"
"3453","WT3",19200,137.819237866793,"WT"
"3454","WT4",19200,109.775577078154,"WT"
"3455","WT5",19200,87.4535557186664,"WT"
"3456","WT6",19200,117.809103488829,"WT"
"3457","KO1",19300,97.7933551241156,"KO"
"3458","KO2",19300,116.409818564567,"KO"
"3459","KO3",19300,82.8059177253882,"KO"
"3460","KO4",19300,89.721775541645,"KO"
"3461","KO5",19300,66.2235054420293,"KO"
"3462","KO6",19300,117.197799328069,"KO"
"3463","OE1",19300,192.387152221834,"OE"
"3464","OE2",19300,109.828968853732,"OE"
"3465","OE3",19300,93.2985543721001,"OE"
"3466","OE4",19300,123.545113584954,"OE"
"3467","OE5",19300,143.389140473547,"OE"
"3468","OE6",19300,190.110517145112,"OE"
"3469","WT1",19300,86.5209916013154,"WT"
"3470","WT2",19300,69.6170640957687,"WT"
"3471","WT3",19300,131.723283855915,"WT"
"3472","WT4",19300,110.467237058675,"WT"
"3473","WT5",19300,86.3885553080177,"WT"
"3474","WT6",19300,115.913535205675,"WT"
"3475","KO1",19400,96.4418799042859,"KO"
"3476","KO2",19400,116.563862353304,"KO"
"3477","KO3",19400,86.7342823496335,"KO"
"3478","KO4",19400,89.391366308414,"KO"
"3479","KO5",19400,65.1333437170102,"KO"
"3480","KO6",19400,116.65367966173,"KO"
"3481","OE1",19400,188.361014935353,"OE"
"3482","OE2",19400,108.610646013444,"OE"
"3483","OE3",19400,93.0680200715938,"OE"
"3484","OE4",19400,123.298163631825,"OE"
"3485","OE5",19400,143.740366004006,"OE"
"3486","OE6",19400,195.670053996949,"OE"
"3487","WT1",19400,84.6425384305372,"WT"
"3488","WT2",19400,71.2284196019339,"WT"
"3489","WT3",19400,134.024465981802,"WT"
"3490","WT4",19400,106.874547069554,"WT"
"3491","WT5",19400,85.6858855065726,"WT"
"3492","WT6",19400,118.686538998853,"WT"
"3493","KO1",19500,97.0172521040178,"KO"
"3494","KO2",19500,120.273131504317,"KO"
"3495","KO3",19500,83.9389149860488,"KO"
"3496","KO4",19500,91.0984423783485,"KO"
"3497","KO5",19500,66.3066374644272,"KO"
"3498","KO6",19500,116.156666858097,"KO"
"3499","OE1",19500,189.103086918294,"OE"
"3500","OE2",19500,107.228301390908,"OE"
"3501","OE3",19500,90.1634252095277,"OE"
"3502","OE4",19500,123.981008163673,"OE"
"3503","OE5",19500,144.086267602965,"OE"
"3504","OE6",19500,191.326723148093,"OE"
"3505","WT1",19500,85.6427406037357,"WT"
"3506","WT2",19500,71.9119015379029,"WT"
"3507","WT3",19500,133.421239889459,"WT"
"3508","WT4",19500,107.658733282106,"WT"
"3509","WT5",19500,86.7855059418116,"WT"
"3510","WT6",19500,114.047332117228,"WT"
"3511","KO1",19600,97.4488175553984,"KO"
"3512","KO2",19600,116.032939630009,"KO"
"3513","KO3",19600,84.2707104440314,"KO"
"3514","KO4",19600,90.3054673641739,"KO"
"3515","KO5",19600,66.8015356562934,"KO"
"3516","KO6",19600,117.630271790353,"KO"
"3517","OE1",19600,185.762406323349,"OE"
"3518","OE2",19600,106.130987341968,"OE"
"3519","OE3",19600,93.872117322553,"OE"
"3520","OE4",19600,124.897993686175,"OE"
"3521","OE5",19600,141.052858839193,"OE"
"3522","OE6",19600,193.328515553444,"OE"
"3523","WT1",19600,86.3568496294721,"WT"
"3524","WT2",19600,70.6105600430545,"WT"
"3525","WT3",19600,135.887905212385,"WT"
"3526","WT4",19600,107.418221391818,"WT"
"3527","WT5",19600,86.7640940835723,"WT"
"3528","WT6",19600,117.172821371229,"WT"
"3529","KO1",19700,99.701529960812,"KO"
"3530","KO2",19700,114.650468067205,"KO"
"3531","KO3",19700,84.4482045644549,"KO"
"3532","KO4",19700,90.8884392359648,"KO"
"3533","KO5",19700,66.1104456173488,"KO"
"3534","KO6",19700,116.18967097806,"KO"
"3535","OE1",19700,189.650976524895,"OE"
"3536","OE2",19700,110.749830774692,"OE"
"3537","OE3",19700,91.8537950961448,"OE"
"3538","OE4",19700,124.961280646248,"OE"
"3539","OE5",19700,142.488416322155,"OE"
"3540","OE6",19700,193.259208060028,"OE"
"3541","WT1",19700,87.1347923080515,"WT"
"3542","WT2",19700,71.4632162111698,"WT"
"3543","WT3",19700,131.311026011825,"WT"
"3544","WT4",19700,108.796574039084,"WT"
"3545","WT5",19700,85.3710204442575,"WT"
"3546","WT6",19700,117.176507814585,"WT"
"3547","KO1",19800,98.8185830558545,"KO"
"3548","KO2",19800,116.417740253385,"KO"
"3549","KO3",19800,84.1486187726717,"KO"
"3550","KO4",19800,87.0167787633248,"KO"
"3551","KO5",19800,66.8060817323094,"KO"
"3552","KO6",19800,115.277198673507,"KO"
"3553","OE1",19800,187.84606627223,"OE"
"3554","OE2",19800,108.841588347587,"OE"
"3555","OE3",19800,93.1172473549799,"OE"
"3556","OE4",19800,125.27208749746,"OE"
"3557","OE5",19800,144.502747483623,"OE"
"3558","OE6",19800,190.958827242758,"OE"
"3559","WT1",19800,86.0306606568385,"WT"
"3560","WT2",19800,69.0612260428678,"WT"
"3561","WT3",19800,135.654730268403,"WT"
"3562","WT4",19800,107.138757863784,"WT"
"3563","WT5",19800,85.8152647152691,"WT"
"3564","WT6",19800,115.051955918467,"WT"
"3565","KO1",19900,97.6117280980589,"KO"
"3566","KO2",19900,117.340677014905,"KO"
"3567","KO3",19900,83.5593175992579,"KO"
"3568","KO4",19900,88.4084689602578,"KO"
"3569","KO5",19900,66.2146571471567,"KO"
"3570","KO6",19900,115.334432283506,"KO"
"3571","OE1",19900,186.368522210237,"OE"
"3572","OE2",19900,106.044092877284,"OE"
"3573","OE3",19900,91.9572845978224,"OE"
"3574","OE4",19900,122.600147240297,"OE"
"3575","OE5",19900,140.841013005414,"OE"
"3576","OE6",19900,193.598504440431,"OE"
"3577","WT1",19900,86.4692945681186,"WT"
"3578","WT2",19900,71.1080035064698,"WT"
"3579","WT3",19900,133.183785619878,"WT"
"3580","WT4",19900,107.579548448965,"WT"
"3581","WT5",19900,84.9439748572184,"WT"
"3582","WT6",19900,118.240317974821,"WT"
"3583","KO1",20000,97.887346347456,"KO"
"3584","KO2",20000,115.908297990961,"KO"
"3585","KO3",20000,84.0482336002985,"KO"
"3586","KO4",20000,88.5378461663777,"KO"
"3587","KO5",20000,67.2943660820244,"KO"
"3588","KO6",20000,115.937929151491,"KO"
"3589","OE1",20000,190.919851846195,"OE"
"3590","OE2",20000,110.195023151974,"OE"
"3591","OE3",20000,94.0012624369545,"OE"
"3592","OE4",20000,119.861176785048,"OE"
"3593","OE5",20000,145.100710775832,"OE"
"3594","OE6",20000,191.588315028666,"OE"
"3595","WT1",20000,86.8239830415396,"WT"
"3596","WT2",20000,69.6471709145057,"WT"
"3597","WT3",20000,133.943849398893,"WT"
"3598","WT4",20000,107.736272378844,"WT"
"3599","WT5",20000,87.0436789533172,"WT"
"3600","WT6",20000,117.083062822674,"WT"
"3601","KO1",20100,96.6862331784477,"KO"
"3602","KO2",20100,113.3211936802,"KO"
"3603","KO3",20100,82.2634262194742,"KO"
"3604","KO4",20100,91.3036757407618,"KO"
"3605","KO5",20100,66.3342156879164,"KO"
"3606","KO6",20100,117.618939208235,"KO"
"3607","OE1",20100,186.617457538651,"OE"
"3608","OE2",20100,106.344279503753,"OE"
"3609","OE3",20100,92.6863132316073,"OE"
"3610","OE4",20100,125.586886566763,"OE"
"3611","OE5",20100,143.161074191745,"OE"
"3612","OE6",20100,190.94489863629,"OE"
"3613","WT1",20100,85.9937158029124,"WT"
"3614","WT2",20100,69.706676733626,"WT"
"3615","WT3",20100,134.745816979687,"WT"
"3616","WT4",20100,111.103899925364,"WT"
"3617","WT5",20100,85.3841218206826,"WT"
"3618","WT6",20100,118.353751779657,"WT"
"3619","KO1",20200,98.6914983673963,"KO"
"3620","KO2",20200,114.187081669901,"KO"
"3621","KO3",20200,84.116002737625,"KO"
"3622","KO4",20200,91.5516848346039,"KO"
"3623","KO5",20200,65.1885858307327,"KO"
"3624","KO6",20200,118.706620329076,"KO"
"3625","OE1",20200,185.208888792057,"OE"
"3626","OE2",20200,108.496749405055,"OE"
"3627","OE3",20200,93.691376875653,"OE"
"3628","OE4",20200,121.640168800924,"OE"
"3629","OE5",20200,140.370817841308,"OE"
"3630","OE6",20200,189.395978886275,"OE"
"3631","WT1",20200,86.0215597805991,"WT"
"3632","WT2",20200,69.7570095503029,"WT"
"3633","WT3",20200,132.18507724942,"WT"
"3634","WT4",20200,109.653035908924,"WT"
"3635","WT5",20200,84.0651572956253,"WT"
"3636","WT6",20200,116.368274045517,"WT"
"3637","KO1",20300,101.095468722938,"KO"
"3638","KO2",20300,113.320625129245,"KO"
"3639","KO3",20300,84.3642494900353,"KO"
"3640","KO4",20300,89.0486324080061,"KO"
"3641","KO5",20300,65.3299360730825,"KO"
"3642","KO6",20300,115.293988619723,"KO"
"3643","OE1",20300,185.131774253255,"OE"
"3644","OE2",20300,106.981400205297,"OE"
"3645","OE3",20300,92.1090100041619,"OE"
"3646","OE4",20300,122.838060274084,"OE"
"3647","OE5",20300,143.035551149727,"OE"
"3648","OE6",20300,191.496440895822,"OE"
"3649","WT1",20300,85.5272934365082,"WT"
"3650","WT2",20300,71.5272346424471,"WT"
"3651","WT3",20300,135.860982587877,"WT"
"3652","WT4",20300,108.284248187949,"WT"
"3653","WT5",20300,85.7343415043341,"WT"
"3654","WT6",20300,119.727128251465,"WT"
"3655","KO1",20400,99.119273239654,"KO"
"3656","KO2",20400,114.912630945892,"KO"
"3657","KO3",20400,84.0859432048108,"KO"
"3658","KO4",20400,91.5264972904497,"KO"
"3659","KO5",20400,65.7030140405143,"KO"
"3660","KO6",20400,118.062990758882,"KO"
"3661","OE1",20400,185.324223874655,"OE"
"3662","OE2",20400,105.724616031852,"OE"
"3663","OE3",20400,91.4874224579463,"OE"
"3664","OE4",20400,122.375308981776,"OE"
"3665","OE5",20400,143.007164103607,"OE"
"3666","OE6",20400,193.855828578083,"OE"
"3667","WT1",20400,85.4114262821565,"WT"
"3668","WT2",20400,69.620100696201,"WT"
"3669","WT3",20400,133.097687485248,"WT"
"3670","WT4",20400,103.900565441178,"WT"
"3671","WT5",20400,87.4631524480898,"WT"
"3672","WT6",20400,119.550479167145,"WT"
"3673","KO1",20500,98.362259600531,"KO"
"3674","KO2",20500,113.210790005232,"KO"
"3675","KO3",20500,84.3110945977503,"KO"
"3676","KO4",20500,89.4776040910374,"KO"
"3677","KO5",20500,64.9078054319609,"KO"
"3678","KO6",20500,116.8132727674,"KO"
"3679","OE1",20500,186.746902289933,"OE"
"3680","OE2",20500,108.200308959835,"OE"
"3681","OE3",20500,92.7619418446085,"OE"
"3682","OE4",20500,123.511324834931,"OE"
"3683","OE5",20500,144.130221698175,"OE"
"3684","OE6",20500,191.371022533739,"OE"
"3685","WT1",20500,86.3168177407813,"WT"
"3686","WT2",20500,69.5611843790988,"WT"
"3687","WT3",20500,133.203463258348,"WT"
"3688","WT4",20500,109.636993934941,"WT"
"3689","WT5",20500,85.5942573534683,"WT"
"3690","WT6",20500,116.91655232353,"WT"
"3691","KO1",20600,98.1644024731248,"KO"
"3692","KO2",20600,115.473679914012,"KO"
"3693","KO3",20600,82.4630241675968,"KO"
"3694","KO4",20600,90.2041475712306,"KO"
"3695","KO5",20600,66.6450986735684,"KO"
"3696","KO6",20600,116.895852615805,"KO"
"3697","OE1",20600,189.498202187383,"OE"
"3698","OE2",20600,107.280491615457,"OE"
"3699","OE3",20600,94.3384481863258,"OE"
"3700","OE4",20600,123.542187054213,"OE"
"3701","OE5",20600,142.494206010169,"OE"
"3702","OE6",20600,194.070859919218,"OE"
"3703","WT1",20600,85.9177217752712,"WT"
"3704","WT2",20600,69.7568602903369,"WT"
"3705","WT3",20600,133.394525405188,"WT"
"3706","WT4",20600,108.105354063122,"WT"
"3707","WT5",20600,85.9232538259092,"WT"
"3708","WT6",20600,117.549032317397,"WT"
"3709","KO1",20700,96.321359833078,"KO"
"3710","KO2",20700,117.997698922327,"KO"
"3711","KO3",20700,83.2549662697796,"KO"
"3712","KO4",20700,91.2476064246628,"KO"
"3713","KO5",20700,65.9867333540923,"KO"
"3714","KO6",20700,115.278636446548,"KO"
"3715","OE1",20700,189.751497234036,"OE"
"3716","OE2",20700,108.755242454977,"OE"
"3717","OE3",20700,91.9414496318608,"OE"
"3718","OE4",20700,124.304055104679,"OE"
"3719","OE5",20700,143.570921669764,"OE"
"3720","OE6",20700,193.06656333497,"OE"
"3721","WT1",20700,88.1489280552185,"WT"
"3722","WT2",20700,68.413909822455,"WT"
"3723","WT3",20700,133.369148272604,"WT"
"3724","WT4",20700,109.73878230903,"WT"
"3725","WT5",20700,86.3237435522616,"WT"
"3726","WT6",20700,116.870874989158,"WT"
"3727","KO1",20800,96.2941529969507,"KO"
"3728","KO2",20800,113.56638451818,"KO"
"3729","KO3",20800,83.3736416421123,"KO"
"3730","KO4",20800,88.2825269404138,"KO"
"3731","KO5",20800,66.0343866009294,"KO"
"3732","KO6",20800,118.24027942137,"KO"
"3733","OE1",20800,190.5607588603,"OE"
"3734","OE2",20800,109.479446286647,"OE"
"3735","OE3",20800,93.5006016680729,"OE"
"3736","OE4",20800,124.35371365304,"OE"
"3737","OE5",20800,143.482338645381,"OE"
"3738","OE6",20800,190.090880172094,"OE"
"3739","WT1",20800,86.885202444289,"WT"
"3740","WT2",20800,70.3532983149618,"WT"
"3741","WT3",20800,134.749935216377,"WT"
"3742","WT4",20800,108.261820241938,"WT"
"3743","WT5",20800,84.7727962090508,"WT"
"3744","WT6",20800,117.744778178026,"WT"
"3745","KO1",20900,98.1921635995056,"KO"
"3746","KO2",20900,116.162368296484,"KO"
"3747","KO3",20900,84.3283711753384,"KO"
"3748","KO4",20900,91.9971087284892,"KO"
"3749","KO5",20900,65.6378430768537,"KO"
"3750","KO6",20900,119.575756679856,"KO"
"3751","OE1",20900,183.326408387159,"OE"
"3752","OE2",20900,108.06490078939,"OE"
"3753","OE3",20900,93.2713759092043,"OE"
"3754","OE4",20900,123.594456485448,"OE"
"3755","OE5",20900,141.570095687267,"OE"
"3756","OE6",20900,194.523539570473,"OE"
"3757","WT1",20900,86.4122259422238,"WT"
"3758","WT2",20900,69.4914639454466,"WT"
"3759","WT3",20900,134.141727563406,"WT"
"3760","WT4",20900,109.663965968797,"WT"
"3761","WT5",20900,86.4709685516563,"WT"
"3762","WT6",20900,117.870394106615,"WT"
"3763","KO1",21000,95.4615707649481,"KO"
"3764","KO2",21000,113.724217997721,"KO"
"3765","KO3",21000,85.916946172741,"KO"
"3766","KO4",21000,92.8693208620295,"KO"
"3767","KO5",21000,65.7514933491097,"KO"
"3768","KO6",21000,113.034839336739,"KO"
"3769","OE1",21000,190.435393173517,"OE"
"3770","OE2",21000,110.864076117615,"OE"
"3771","OE3",21000,94.1416967023509,"OE"
"3772","OE4",21000,122.990390016192,"OE"
"3773","OE5",21000,142.785541943981,"OE"
"3774","OE6",21000,198.040966188434,"OE"
"3775","WT1",21000,84.5301084362198,"WT"
"3776","WT2",21000,70.5725110947669,"WT"
"3777","WT3",21000,134.526521552918,"WT"
"3778","WT4",21000,111.676726013181,"WT"
"3779","WT5",21000,87.4805598755832,"WT"
