"","x","y","r","circular","leaf","depth","name","level","shortName","new_label","KO1","KO2","KO3","KO4","KO5","KO6","OE1","OE2","OE3","OE4","OE5","OE6","WT1","WT2","WT3","WT4","WT5","WT6","mean","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean_KO","mean_OE","mean_WT",".ggraph.orig_index",".ggraph.index"
"70",-0.48188303102749,-0.523675880068188,0.0226584263145924,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,132,70
"71",-0.935604705559616,-0.731931180918763,0.150017496664077,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae--G_--Streptomyces",6,"Streptomyces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,135,71
"72",-0.562826940733812,-0.913685534237178,0.0489590018987656,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Thermomonosporaceae--G_--Actinocorallia",6,"Actinocorallia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,139,72
"73",-0.725868042300988,-0.906409258176088,0.114244386553764,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Thermomonosporaceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,141,73
"74",-0.57557746591516,-0.748771469614075,0.0260598640888929,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Unassigned--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,144,74
"75",-0.559590635658809,0.0409035469311256,0.122809395194054,FALSE,FALSE,5,"D_--Bacteria--P_--Bacteroidetes--C_--Flavobacteriia--O_--Flavobacteriales--F_--Flavobacteriaceae--G_--Flavobacterium",6,"Flavobacterium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,150,75
"76",-0.535705457457235,0.221815579714266,0.059672555886209,FALSE,FALSE,5,"D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales--F_--Herpetosiphonaceae--G_--Herpetosiphon",6,"Herpetosiphon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,157,76
"77",-0.429908480374134,-0.0551784213334303,0.0385882593691349,FALSE,FALSE,5,"D_--Bacteria--P_--Firmicutes--C_--Bacilli--O_--Bacillales--F_--Bacillaceae_1--G_--Bacillus",6,"Bacillus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,163,77
"78",-0.132288482183373,-0.103844079445004,0.0347715392708778,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Caulobacterales--F_--Caulobacteraceae--G_--Phenylobacterium",6,"Phenylobacterium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,169,78
"79",0.269252753296354,0.0164217319275517,0.09678422100842,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Bradyrhizobiaceae--G_--Bradyrhizobium",6,"Bradyrhizobium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,173,79
"80",0.262297701340802,0.143806784244358,0.0307905599474907,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Bradyrhizobiaceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,175,80
"81",0.185671154427664,-0.115300986489871,0.0543696656823158,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Hyphomicrobiaceae--G_--Devosia",6,"Devosia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,178,81
"82",-0.0356665680224235,-0.0369570661606275,0.0649445410817862,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Rhizobiaceae--G_--Ensifer",6,"Ensifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,182,82
"83",0.0902829014237324,-0.0242882265255596,0.0616404861211777,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Rhizobiaceae--G_--Rhizobium",6,"Rhizobium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,184,83
"84",0.316579694695299,-0.157944689721517,0.0833094175904989,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Unassigned--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,187,84
"85",-0.130067683275908,-0.0411783771307274,0.0279334988445044,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhodospirillales--F_--Rhodospirillaceae--G_--Dongia",6,"Dongia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,191,85
"86",-0.153887867159675,-0.247916120971968,0.0416115894913673,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Sphingomonadales--F_--Sphingomonadaceae--G_--Sphingomonas",6,"Sphingomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,195,86
"87",-0.118534470340128,-0.178957652516183,0.0358812026679516,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Sphingomonadales--F_--Sphingomonadaceae--G_--Sphingopyxis",6,"Sphingopyxis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,197,87
"88",0.1116136205727,0.780090719207459,0.0369399636983871,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Burkholderiales_incertae_sedis--G_--Piscinibacter",6,"Piscinibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,202,88
"89",0.0708931730395463,0.845498920547585,0.0401079915463924,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Burkholderiales_incertae_sedis--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,204,89
"90",0.0905898181701409,0.65223142389135,0.074045242741704,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Comamonadaceae--G_--Kinneretia",6,"Kinneretia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,207,90
"91",-0.0684488698926287,0.556973789214988,0.111339010298252,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Comamonadaceae--G_--Pelomonas",6,"Pelomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,209,91
"92",0.144085537799797,0.46577090738935,0.119937530119502,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Comamonadaceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,211,92
"93",-0.0164645443924047,0.400798058025559,0.0532611990347505,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Comamonadaceae--G_--Variovorax",6,"Variovorax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,213,93
"94",0.334797258373625,0.802786715966263,0.0244927369058132,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Massilia",6,"Massilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,216,94
"95",0.447004922158234,0.808076376379587,0.0878395373001695,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Noviherbaspirillum",6,"Noviherbaspirillum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,218,95
"96",0.31471742072365,0.896337573236811,0.0711888295624663,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Pseudoduganella",6,"Pseudoduganella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,221,96
"97",0.316284082275778,0.694607829673738,0.0852588443085551,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,223,97
"98",-0.121054074184821,0.838717044930999,0.135845799402869,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Unassigned--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,226,98
"99",-0.21474888676053,0.326800060850766,0.0235221404582262,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Myxococcales--F_--Sandaracinaceae--G_--Sandaracinus",6,"Sandaracinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,231,99
"100",-0.169867015438057,0.238475377669318,0.0755517336527277,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,235,100
"101",0.473964617409478,0.275138886415397,0.0570021010935307,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Pseudomonadales--F_--Pseudomonadaceae--G_--Pseudomonas",6,"Pseudomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,240,101
"102",0.670790407023157,0.154497775344227,0.173854276537895,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Pseudomonadales--F_--Pseudomonadaceae--G_--Rhizobacter",6,"Rhizobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,243,102
"103",0.854992514361285,0.28786362557696,0.0239472202956676,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,248,103
"104",1.02666075486546,0.270460033871308,0.0887582581490278,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae--G_--Steroidobacter",6,"Steroidobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,252,104
"105",0.965998722129603,0.128922980744784,0.0241834875196218,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Lysobacter",6,"Lysobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,256,105
"106",1.02462984798703,0.0787897076545492,0.052958938293159,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Pseudoxanthomonas",6,"Pseudoxanthomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,258,106
"107",1.00817605859593,0.155891059487643,0.0258785244077444,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,261,107
"108",-0.314665369324916,0.403691120338532,0.0979058719565545,FALSE,FALSE,5,"D_--Bacteria--P_--Proteobacteria--C_--Unassigned--O_--Unassigned--F_--Unassigned--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,266,108
"109",-0.784459765635129,-0.617926004064683,0.0393022820353508,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Kineosporiaceae--G_--Kineosporia--S_--Kineosporia_rhamnosa",7,"Kineosporia_rhamnosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,107,109
"110",-0.681702523328405,-0.520369404158087,0.0324776880443096,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Microbacteriaceae--G_--Agromyces--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,110,110
"111",-0.840966978175533,-0.482084332769449,0.10750400274992,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Actinoplanes--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,113,111
"112",-0.88589675498904,-0.320785015772346,0.0599360028281808,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Unassigned--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,115,112
"113",-0.652557160953755,-0.703765435386039,0.0429852902889252,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae--G_--Kribbella--S_--Kribbella_catacumbae",7,"Kribbella_catacumbae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,118,113
"114",-0.647015029069588,-0.604912782105404,0.05602259747684,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae--G_--Nocardioides--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,120,114
"115",-0.338723962571324,-0.280038231183304,0.0851468835026026,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Actinophytocola--S_--Actinophytocola_burenkhanensis",7,"Actinophytocola_burenkhanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,123,115
"116",-0.289717402461753,-0.433601530255161,0.0415330715477467,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Amycolatopsis--S_--Amycolatopsis_keratiniphila_subsp._keratiniphila",7,"Amycolatopsis_keratiniphila_subsp._keratiniphila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,125,116
"117",-0.369630044592234,-0.470404770368368,0.0464470908045769,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Amycolatopsis--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,126,117
"118",-0.436980023567207,-0.5011378345593,0.0275834240019321,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Kibdelosporangium--S_--Kibdelosporangium_phytohabitans",7,"Kibdelosporangium_phytohabitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,128,118
"119",-0.620071687831469,-0.395057602736271,0.0687871798872948,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Lentzea--S_--Lentzea_flaviverrucosa",7,"Lentzea_flaviverrucosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,130,119
"120",-0.483638995381157,-0.349307010620156,0.0751120785127688,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Lentzea--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,131,120
"121",-0.48188303102749,-0.523675880068188,0.0226584263145924,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Unassigned--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,133,121
"122",-0.995650790697788,-0.656301504054482,0.053449485450983,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae--G_--Streptomyces--S_--Streptomyces_ederensis",7,"Streptomyces_ederensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,136,122
"123",-0.902369760473846,-0.77379149790121,0.096568007953465,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae--G_--Streptomyces--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,137,123
"124",-0.562826940733812,-0.913685534237178,0.0489590018987656,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Thermomonosporaceae--G_--Actinocorallia--S_--Actinocorallia_herbida",7,"Actinocorallia_herbida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,140,124
"125",-0.725868042300988,-0.906409258176088,0.114244386553764,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Thermomonosporaceae--G_--Unassigned--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,142,125
"126",-0.57557746591516,-0.748771469614075,0.0260598640888929,FALSE,FALSE,6,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Unassigned--G_--Unassigned--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,145,126
"127",-0.548649623355943,0.0714762024231483,0.0903379768133163,FALSE,FALSE,6,"D_--Bacteria--P_--Bacteroidetes--C_--Flavobacteriia--O_--Flavobacteriales--F_--Flavobacteriaceae--G_--Flavobacterium--S_--Flavobacterium_terrae",7,"Flavobacterium_terrae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,151,127
"128",-0.590029371168951,-0.0441519258719428,0.0324714183807373,FALSE,FALSE,6,"D_--Bacteria--P_--Bacteroidetes--C_--Flavobacteriia--O_--Flavobacteriales--F_--Flavobacteriaceae--G_--Flavobacterium--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,152,128
"129",-0.535705457457235,0.221815579714266,0.059672555886209,FALSE,FALSE,6,"D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales--F_--Herpetosiphonaceae--G_--Herpetosiphon--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,158,129
"130",-0.429908480374134,-0.0551784213334303,0.0385882593691349,FALSE,FALSE,6,"D_--Bacteria--P_--Firmicutes--C_--Bacilli--O_--Bacillales--F_--Bacillaceae_1--G_--Bacillus--S_--Unassigned",7,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,164,130
"131",-0.132288482183373,-0.103844079445004,0.0347715392708778,FALSE,FALSE,6,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Caulobacterales--F_--Caulobacteraceae--G_--Phenylobacterium--S_--Phenylobacterium_composti",7,"Phenylobacterium_composti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,170,131
